Filename,ExecutionTime,K,MaxIters,Resolution,Pixels
00000406_(5).jpg,4.2018,16,10,1024x681,697344
00000407.jpg,7.4638,16,10,1599x780,1247220
00000407_(2).jpg,2.8571,16,10,600x800,480000
00000407_(3).jpg,10.2295,16,10,1600x1068,1708800
00000407_(4).jpg,4.3127,16,10,1024x710,727040
00000407_(5).jpg,4.1624,16,10,1024x684,700416
00000408.jpg,10.3407,16,10,1600x1067,1707200
00000408_(2).jpg,9.1539,16,10,1600x898,1436800
00000408_(3).jpg,5.1084,16,10,1023x723,739629
00000408_(4).jpg,3.1152,16,10,600x800,480000
00000408_(5).jpg,2.6367,16,10,640x639,408960
00000409.jpg,10.0221,16,10,1599x975,1559025
00000409_(2).jpg,5.1798,16,10,1024x768,786432
00000409_(3).jpg,3.6353,16,10,1023x561,573903
00000409_(4).jpg,4.3603,16,10,1024x680,696320
00000409_(5).jpg,4.8833,16,10,1024x768,786432
00000410.jpg,2.6329,16,10,533x799,425867
00000410_(2).jpg,7.6935,16,10,1599x794,1269606
00000410_(3).jpg,11.0559,16,10,1600x1066,1705600
00000410_(4).jpg,1.8459,16,10,640x460,294400
00000410_(5).jpg,5.0725,16,10,1024x768,786432
00000411.jpg,10.5091,16,10,1600x1067,1707200
00000411_(2).jpg,8.7414,16,10,1600x899,1438400
00000411_(3).jpg,6.3566,16,10,1024x1024,1048576
00000411_(4).jpg,4.1776,16,10,1023x680,695640
00000411_(5).jpg,9.0837,16,10,1600x900,1440000
00000412.jpg,3.7023,16,10,1024x576,589824
00000412_(2).jpg,2.5967,16,10,531x800,424800
00000412_(3).jpg,10.9200,16,10,1600x1066,1705600
00000412_(4).jpg,11.0208,16,10,1600x976,1561600
00000412_(5).jpg,4.3561,16,10,1024x683,699392
00000413.jpg,7.4872,16,10,1599x726,1160874
00000413_(2).jpg,3.1601,16,10,799x620,495380
00000413_(3).jpg,4.9035,16,10,1024x683,699392
00000413_(4).jpg,5.0298,16,10,1024x683,699392
00000413_(5).jpg,5.1916,16,10,1024x683,699392
00000414.jpg,3.1355,16,10,533x799,425867
00000414_(2).jpg,1.2522,16,10,500x346,173000
00000414_(3).jpg,6.9116,16,10,1023x942,963666
00000414_(4).jpg,14.7583,16,10,1600x1060,1696000
00000414_(5).jpg,2.8019,16,10,1024x464,475136
00000415.jpg,4.0321,16,10,800x774,619200
00000415_(2).jpg,10.8418,16,10,1600x1067,1707200
00000415_(3).jpg,4.0103,16,10,1024x646,661504
00000415_(4).jpg,4.8468,16,10,1000x750,750000
00000415_(5).jpg,5.2436,16,10,1024x768,786432
00000416.jpg,3.6229,16,10,931x620,577220
00000416_(2).jpg,4.1178,16,10,800x800,640000
00000416_(3).jpg,4.4848,16,10,1024x682,698368
00000416_(4).jpg,10.7064,16,10,1600x900,1440000
00000416_(5).jpg,2.6205,16,10,480x640,307200
00000417.jpg,3.1918,16,10,586x800,468800
00000417_(2).jpg,10.3814,16,10,1600x1066,1705600
00000417_(3).jpg,10.6816,16,10,1600x1066,1705600
00000417_(4).jpg,4.1088,16,10,1000x669,669000
00000417_(5).jpg,9.2363,16,10,1600x900,1440000
00000418.jpg,10.8143,16,10,1600x1062,1699200
00000418_(2).jpg,10.6872,16,10,1600x1066,1705600
00000418_(3).jpg,4.2986,16,10,1024x682,698368
00000418_(4).jpg,3.9934,16,10,1000x669,669000
00000418_(5).jpg,4.3093,16,10,1024x678,694272
00000419.jpg,4.4191,16,10,1024x683,699392
00000419_(2).jpg,10.5650,16,10,1600x1066,1705600
00000419_(3).jpg,4.6576,16,10,1024x768,786432
00000419_(4).jpg,3.7357,16,10,960x640,614400
00000419_(5).jpg,1.8364,16,10,480x640,307200
00000420.jpg,1.5805,16,10,640x429,274560
00000420_(2).jpg,3.7332,16,10,800x800,640000
00000420_(3).jpg,8.5927,16,10,1600x900,1440000
00000420_(4).jpg,5.0081,16,10,1024x768,786432
00000420_(5).jpg,4.9974,16,10,1024x768,786432
00000421.jpg,8.9784,16,10,1600x900,1440000
00000421_(2).jpg,10.3067,16,10,1600x1021,1633600
00000421_(3).jpg,3.7677,16,10,1024x595,609280
00000421_(4).jpg,5.4561,16,10,1024x768,786432
00000421_(5).jpg,4.7978,16,10,1024x768,786432
00000422.jpg,2.0921,16,10,640x484,309760
00000422_(2).jpg,8.5172,16,10,1600x836,1337600
00000422_(3).jpg,10.2041,16,10,1599x1067,1706133
00000422_(4).jpg,8.4404,16,10,1600x900,1440000
00000422_(5).jpg,4.6356,16,10,1024x768,786432
00000423.jpg,5.4808,16,10,1024x869,889856
00000423_(2).jpg,4.5788,16,10,1024x751,769024
00000423_(3).jpg,4.6551,16,10,1024x768,786432
00000423_(4).jpg,4.3819,16,10,1024x683,699392
00000423_(5).jpg,8.3602,16,10,1600x900,1440000
00000424.jpg,9.5049,16,10,1600x1021,1633600
00000424_(2).jpg,2.6533,16,10,533x799,425867
00000424_(3).jpg,3.4942,16,10,799x733,585667
00000424_(4).jpg,4.1303,16,10,1000x669,669000
00000424_(5).jpg,4.7784,16,10,1014x764,774696
00000425.jpg,4.2763,16,10,1024x683,699392
00000425_(2).jpg,3.8166,16,10,1024x639,654336
00000425_(3).jpg,8.3695,16,10,1600x900,1440000
00000425_(4).jpg,9.6871,16,10,1600x1066,1705600
00000425_(5).jpg,1.6941,16,10,457x640,292480
00000426.jpg,6.4012,16,10,1024x1024,1048576
00000426_(2).jpg,17927.1285,16,10,1024x768,786432
00000426_(3).jpg,4.4127,16,10,1023x685,700755
00000426_(4).jpg,10.2471,16,10,1600x1060,1696000
00000426_(5).jpg,4.7427,16,10,1024x768,786432
00000427.jpg,3.4356,16,10,1600x363,580800
00000427_(2).jpg,4.1745,16,10,1024x683,699392
00000427_(3).jpg,9.4544,16,10,1600x988,1580800
00000427_(4).jpg,10.0215,16,10,1600x1060,1696000
00000427_(5).jpg,4.7883,16,10,1024x768,786432
00000428.jpg,3.5593,16,10,900x669,602100
00000428_(2).jpg,4.0689,16,10,1024x681,697344
00000428_(3).jpg,12.7979,16,10,1600x778,1244800
00000428_(4).jpg,4.0182,16,10,1024x680,696320
00000428_(5).jpg,2.6102,16,10,800x530,424000
00000429.jpg,3.0895,16,10,900x589,530100
00000429_(2).jpg,4.0544,16,10,1024x681,697344
00000429_(3).jpg,3.9560,16,10,1023x666,681318
00000429_(4).jpg,2.2136,16,10,587x640,375680
00000429_(5).jpg,0.8832,16,10,448x336,150528
00000430.jpg,3.7133,16,10,1023x626,640398
00000430_(2).jpg,7.9123,16,10,1600x828,1324800
00000430_(3).jpg,9.9498,16,10,1600x1066,1705600
00000430_(4).jpg,1.5572,16,10,640x427,273280
00000430_(5).jpg,3.8264,16,10,1000x667,667000
00000431.jpg,3.7228,16,10,800x800,640000
00000431_(2).jpg,43067.4144,16,10,800x800,640000
00000431_(3).jpg,10.8385,16,10,1600x1071,1713600
00000431_(4).jpg,0.5383,16,10,1024x88,90112
00000431_(5).jpg,4.7927,16,10,1024x768,786432
00000432.jpg,3.9031,16,10,800x800,640000
00000432_(2).jpg,2.8991,16,10,601x800,480800
00000432_(3).jpg,7.5247,16,10,1599x773,1236027
00000432_(4).jpg,1.6163,16,10,640x425,272000
00000432_(5).jpg,4.6113,16,10,1024x768,786432
00000433.jpg,9.0595,16,10,1600x943,1508800
00000433_(2).jpg,9.6916,16,10,1600x1066,1705600
00000433_(3).jpg,43145.1035,16,10,1024x683,699392
00000433_(4).jpg,6.1536,16,10,1024x768,786432
00000433_(5).jpg,1.9505,16,10,427x640,273280
00000434.jpg,4.4300,16,10,1024x670,686080
00000434_(2).jpg,4.1761,16,10,1024x684,700416
00000434_(3).jpg,4.2199,16,10,1024x680,696320
00000434_(4).jpg,3.9400,16,10,1000x669,669000
00000434_(5).jpg,4.2418,16,10,1024x680,696320
00000435.jpg,10.4262,16,10,1600x1088,1740800
00000435_(2).jpg,2.3631,16,10,506x800,404800
00000435_(3).jpg,2.6604,16,10,536x800,428800
00000435_(4).jpg,10.3556,16,10,1600x1067,1707200
00000435_(5).jpg,4.1135,16,10,1024x676,692224
00000436.jpg,8.3799,16,10,1600x869,1390400
00000436_(2).jpg,3.7961,16,10,800x800,640000
00000436_(3).jpg,6.1066,16,10,1599x620,991380
00000436_(4).jpg,2.5201,16,10,533x799,425867
00000436_(5).jpg,9.8030,16,10,1024x684,700416
00000437.jpg,3.4757,16,10,1024x576,589824
00000437_(2).jpg,9.7599,16,10,1600x1064,1702400
00000437_(3).jpg,3.3867,16,10,1023x576,589248
00000437_(4).jpg,1.8666,16,10,700x469,328300
00000437_(5).jpg,4.5393,16,10,1024x768,786432
00000438.jpg,10.0000,16,10,1600x1067,1707200
00000438_(2).jpg,3.6308,16,10,800x800,640000
00000438_(3).jpg,4.5043,16,10,1023x764,781572
00000438_(4).jpg,4.5695,16,10,768x1024,786432
00000438_(5).jpg,4.0478,16,10,1024x692,708608
00000439.jpg,35857.1546,16,10,1599x1037,1658163
00000439_(2).jpg,7199.1023,16,10,1600x1063,1700800
00000439_(3).jpg,2.3737,16,10,1024x302,309248
00000439_(4).jpg,4.8640,16,10,1024x768,786432
00000439_(5).jpg,4.9619,16,10,1024x768,786432
00000440.jpg,10.4937,16,10,1600x1063,1700800
00000440_(2).jpg,10.3347,16,10,1600x1060,1696000
00000440_(3).jpg,7.0176,16,10,1600x747,1195200
00000440_(4).jpg,3.0796,16,10,832x632,525824
00000440_(5).jpg,4.5297,16,10,1024x768,786432
00000441.jpg,8.5436,16,10,1600x934,1494400
00000441_(2).jpg,42098.4649,16,10,1600x1067,1707200
00000441_(3).jpg,16.2435,16,10,1599x970,1551030
00000441_(4).jpg,6.2249,16,10,1000x669,669000
00000441_(5).jpg,7.3411,16,10,1024x768,786432
00000442.jpg,6.3016,16,10,1024x683,699392
00000442_(2).jpg,13.6209,16,10,1600x1064,1702400
00000442_(3).jpg,7.0806,16,10,1024x683,699392
00000442_(4).jpg,8.3040,16,10,768x1024,786432
00000442_(5).jpg,5.4531,16,10,1024x576,589824
00000443.jpg,6.5065,16,10,1000x667,667000
00000443_(2).jpg,11.8603,16,10,1600x856,1369600
00000443_(3).jpg,11.6881,16,10,1600x1066,1705600
00000443_(4).jpg,5.2470,16,10,1600x408,652800
00000443_(5).jpg,1.8490,16,10,1022x209,213598
00000444.jpg,12.6212,16,10,1600x991,1585600
00000444_(2).jpg,5.8624,16,10,900x720,648000
00000444_(3).jpg,6.2196,16,10,1024x575,588800
00000444_(4).jpg,5.7692,16,10,1023x555,567765
00000444_(5).jpg,4.2973,16,10,800x531,424800
00000445.jpg,3.4055,16,10,639x479,306081
00000445_(2).jpg,17.9568,16,10,1600x1067,1707200
00000445_(3).jpg,18.0359,16,10,1599x1066,1704534
00000445_(4).jpg,5.3575,16,10,1000x669,669000
00000445_(5).jpg,2.4673,16,10,427x640,273280
00000446.jpg,11.0113,16,10,999x999,998001
00000446_(2).jpg,9.2443,16,10,1024x768,786432
00000446_(3).jpg,3.9023,16,10,640x480,307200
00000446_(4).jpg,9.0290,16,10,1024x768,786432
00000446_(5).jpg,7.4916,16,10,1024x701,717824
00000447.jpg,18.9282,16,10,1600x1072,1715200
00000447_(2).jpg,16.9465,16,10,1600x914,1462400
00000447_(3).jpg,5.7668,16,10,1024x670,686080
00000447_(4).jpg,8.4864,16,10,771x1024,789504
00000447_(5).jpg,16.4073,16,10,1600x900,1440000
00000448.jpg,19.9719,16,10,1600x1066,1705600
00000448_(2).jpg,14.6374,16,10,1600x790,1264000
00000448_(3).jpg,18.5008,16,10,1599x977,1562223
00000448_(4).jpg,8.4870,16,10,1024x768,786432
00000448_(5).jpg,7.0084,16,10,1024x685,701440
00000449.jpg,7.6619,16,10,1024x683,699392
00000449_(2).jpg,8.6956,16,10,1024x768,786432
00000449_(3).jpg,17.1495,16,10,1600x1068,1708800
00000449_(4).jpg,5.3455,16,10,602x900,541800
00000449_(5).jpg,8.4483,16,10,1024x683,699392
00000450.jpg,13.4301,16,10,1599x777,1242423
00000450_(2).jpg,6.3293,16,10,800x800,640000
00000450_(3).jpg,8.0576,16,10,1024x683,699392
00000450_(4).jpg,7.4388,16,10,1000x666,666000
00000450_(5).jpg,8.4558,16,10,1024x768,786432
00000451.jpg,6.4245,16,10,800x800,640000
00000451_(2).jpg,3.5143,16,10,480x640,307200
00000451_(3).jpg,6.4266,16,10,800x800,640000
00000451_(4).jpg,4.9765,16,10,688x1024,704512
00000451_(5).jpg,5.3092,16,10,1024x768,786432
00000452.jpg,5.0669,16,10,950x742,704900
00000452_(2).jpg,3.4944,16,10,600x800,480000
00000452_(3).jpg,4.7073,16,10,1024x693,709632
00000452_(4).jpg,1.7809,16,10,500x496,248000
00000452_(5).jpg,11.0012,16,10,1600x974,1558400
00000453.jpg,7.0548,16,10,1600x683,1092800
00000453_(2).jpg,3.1535,16,10,1024x452,462848
00000453_(3).jpg,4.6304,16,10,1024x683,699392
00000453_(4).jpg,10.5222,16,10,1600x913,1460800
00000453_(5).jpg,1.8349,16,10,427x640,273280
00000454.jpg,11.5117,16,10,1600x1063,1700800
00000454_(2).jpg,3.4833,16,10,640x800,512000
00000454_(3).jpg,9.9660,16,10,1600x850,1360000
00000454_(4).jpg,5.2538,16,10,768x1024,786432
00000454_(5).jpg,4.6877,16,10,1024x681,697344
00000455.jpg,10.0195,16,10,1600x921,1473600
00000455_(2).jpg,4.7265,16,10,1000x681,681000
00000455_(3).jpg,5.8810,16,10,1023x760,777480
00000455_(4).jpg,6.2465,16,10,1024x768,786432
00000455_(5).jpg,5.5012,16,10,1024x768,786432
00000456.jpg,9.6262,16,10,1600x886,1417600
00000456_(2).jpg,11.8342,16,10,1600x1063,1700800
00000456_(3).jpg,8.1859,16,10,1599x759,1213641
00000456_(4).jpg,2.7895,16,10,640x640,409600
00000456_(5).jpg,6.8648,16,10,1023x683,698709
00000457.jpg,5.6521,16,10,685x1023,700755
00000457_(2).jpg,12.9538,16,10,1600x1067,1707200
00000457_(3).jpg,13.2768,16,10,1600x1067,1707200
00000457_(4).jpg,2.2905,16,10,700x456,319200
00000457_(5).jpg,4.6913,16,10,1024x683,699392
00000458.jpg,10.1406,16,10,1600x941,1505600
00000458_(2).jpg,4.8389,16,10,1024x690,706560
00000458_(3).jpg,9.8530,16,10,1600x900,1440000
00000458_(4).jpg,10.4085,16,10,1599x898,1435902
00000458_(5).jpg,4.7804,16,10,1024x683,699392
00000459.jpg,11.4977,16,10,1600x1029,1646400
00000459_(2).jpg,12.1298,16,10,1600x1063,1700800
00000459_(3).jpg,12.9123,16,10,1600x1066,1705600
00000459_(4).jpg,11.8626,16,10,1599x1066,1704534
00000459_(5).jpg,5.6357,16,10,1024x768,786432
00000460.jpg,2.9989,16,10,536x800,428800
00000460_(2).jpg,3.3766,16,10,900x554,498600
00000460_(3).jpg,5.0069,16,10,1024x681,697344
00000460_(4).jpg,5.3683,16,10,1024x768,786432
00000460_(5).jpg,5.2493,16,10,1024x768,786432
00000461.jpg,4.8517,16,10,1000x664,664000
00000461_(2).jpg,11.5422,16,10,1600x1071,1713600
00000461_(3).jpg,11.9888,16,10,1600x1066,1705600
00000461_(4).jpg,5.0978,16,10,1000x666,666000
00000461_(5).jpg,5.1631,16,10,1024x683,699392
00000462.jpg,11.8309,16,10,1600x1068,1708800
00000462_(2).jpg,11.4969,16,10,1600x1066,1705600
00000462_(3).jpg,4.7670,16,10,1599x400,639600
00000462_(4).jpg,4.5310,16,10,1000x634,634000
00000462_(5).jpg,5.3529,16,10,1024x768,786432
00000463.jpg,100.2165,16,10,1600x1065,1704000
00000463_(2).jpg,15.0344,16,10,1600x1066,1705600
00000463_(3).jpg,6.6388,16,10,1024x768,786432
00000463_(4).jpg,5.9110,16,10,1024x674,690176
00000463_(5).jpg,6.1022,16,10,1024x768,786432
00000464.jpg,5.0601,16,10,1024x685,701440
00000464_(2).jpg,13.6186,16,10,1600x1080,1728000
00000464_(3).jpg,5.4986,16,10,1023x681,696663
00000464_(4).jpg,5.6658,16,10,1023x685,700755
00000464_(5).jpg,6.9303,16,10,1024x768,786432
00000465.jpg,14.6334,16,10,1599x1066,1704534
00000465_(2).jpg,2.6397,16,10,700x467,326900
00000465_(3).jpg,3.7104,16,10,912x586,534432
00000465_(4).jpg,6.0980,16,10,1024x772,790528
00000465_(5).jpg,6.1797,16,10,1024x768,786432
00000466.jpg,12.4918,16,10,1600x1066,1705600
00000466_(2).jpg,12.2815,16,10,1600x1066,1705600
00000466_(3).jpg,6.3358,16,10,1024x724,741376
00000466_(4).jpg,5.0278,16,10,1024x575,588800
00000466_(5).jpg,7.3934,16,10,1024x768,786432
00000467.jpg,6.2127,16,10,1024x724,741376
00000467_(2).jpg,2.7744,16,10,709x517,366553
00000467_(3).jpg,12.3922,16,10,1600x1074,1718400
00000467_(4).jpg,2.9827,16,10,1024x383,392192
00000467_(5).jpg,5.1876,16,10,1024x683,699392
00000468.jpg,3.1139,16,10,1598x284,453832
00000468_(2).jpg,11.8628,16,10,1600x1067,1707200
00000468_(3).jpg,3.1445,16,10,533x799,425867
00000468_(4).jpg,3.9762,16,10,950x632,600400
00000468_(5).jpg,5.2854,16,10,1024x768,786432
00000469.jpg,9.8095,16,10,1600x900,1440000
00000469_(2).jpg,10.4423,16,10,1599x937,1498263
00000469_(3).jpg,7.6653,16,10,1600x660,1056000
00000469_(4).jpg,5.6083,16,10,683x1024,699392
00000469_(5).jpg,10.4618,16,10,1600x974,1558400
00000470.jpg,4.0120,16,10,1023x576,589248
00000470_(2).jpg,9.4930,16,10,1600x887,1419200
00000470_(3).jpg,7.1552,16,10,1022x1024,1046528
00000470_(4).jpg,4.0836,16,10,1024x577,590848
00000470_(5).jpg,4.7992,16,10,1024x684,700416
00000471.jpg,5.1655,16,10,1024x768,786432
00000471_(2).jpg,12.6218,16,10,1599x1066,1704534
00000471_(3).jpg,11.6298,16,10,1600x1065,1704000
00000471_(4).jpg,5.4636,16,10,1024x768,786432
00000471_(5).jpg,4.8545,16,10,1024x683,699392
00000472.jpg,11.2843,16,10,1600x1067,1707200
00000472_(2).jpg,11.1168,16,10,1600x1001,1601600
00000472_(3).jpg,3.4442,16,10,617x800,493600
00000472_(4).jpg,4.7553,16,10,681x1024,697344
00000472_(5).jpg,4.9482,16,10,1024x683,699392
00000473.jpg,12.9966,16,10,1600x1066,1705600
00000473_(2).jpg,9.5660,16,10,1600x900,1440000
00000473_(3).jpg,62.7715,16,10,1599x1059,1693341
00000473_(4).jpg,8.0765,16,10,1024x800,819200
00000473_(5).jpg,3.1078,16,10,640x427,273280
00000474.jpg,16.0558,16,10,1600x1067,1707200
00000474_(2).jpg,5.9348,16,10,814x614,499796
00000474_(3).jpg,7.4547,16,10,1024x683,699392
00000474_(4).jpg,7.2522,16,10,1024x768,786432
00000474_(5).jpg,6.4409,16,10,1024x678,694272
00000475.jpg,8.6210,16,10,1023x830,849090
00000475_(2).jpg,14.0693,16,10,1600x779,1246400
00000475_(3).jpg,8.6516,16,10,1024x768,786432
00000475_(4).jpg,4.0454,16,10,900x543,488700
00000475_(5).jpg,6.4038,16,10,1024x705,721920
00000476.jpg,7.0714,16,10,1020x782,797640
00000476_(2).jpg,5.6444,16,10,1000x667,667000
00000476_(3).jpg,13.2678,16,10,1600x900,1440000
00000476_(4).jpg,3.6920,16,10,531x800,424800
00000476_(5).jpg,8.5225,16,10,1024x768,786432
00000477.jpg,8.7494,16,10,1024x725,742400
00000477_(2).jpg,6.2817,16,10,800x800,640000
00000477_(3).jpg,7.1974,16,10,1023x661,676203
00000477_(4).jpg,6.3406,16,10,1024x576,589824
00000477_(5).jpg,7.9886,16,10,1024x768,786432
00000478.jpg,7.0024,16,10,1000x664,664000
00000478_(2).jpg,7.2241,16,10,1024x680,696320
00000478_(3).jpg,2.8959,16,10,426x640,272640
00000478_(4).jpg,16.4163,16,10,1600x1067,1707200
00000478_(5).jpg,7.2242,16,10,1024x768,786432
00000479.jpg,14.1803,16,10,1600x1060,1696000
00000479_(2).jpg,3.2926,16,10,732x448,327936
00000479_(3).jpg,16.5077,16,10,1599x1058,1691742
00000479_(4).jpg,7.6715,16,10,768x1024,786432
00000479_(5).jpg,7.0991,16,10,1024x768,786432
00000480.jpg,7.0840,16,10,1023x703,719169
00000480_(2).jpg,19.0502,16,10,1600x1067,1707200
00000480_(3).jpg,7.1327,16,10,1024x576,589824
00000480_(4).jpg,7.2605,16,10,1023x685,700755
00000480_(5).jpg,6.4002,16,10,1023x684,699732
00000481.jpg,9.3404,16,10,1599x629,1005771
00000481_(2).jpg,6.0466,16,10,800x800,640000
00000481_(3).jpg,2.4774,16,10,750x459,344250
00000481_(4).jpg,3.4773,16,10,533x799,425867
00000481_(5).jpg,7.3553,16,10,1024x768,786432
00000482.jpg,3.5910,16,10,1024x372,380928
00000482_(2).jpg,5.1712,16,10,1023x454,464442
00000482_(3).jpg,5.8229,16,10,1023x682,697686
00000482_(4).jpg,17.5005,16,10,1600x1024,1638400
00000482_(5).jpg,7.4311,16,10,1024x768,786432
00000483.jpg,15.6806,16,10,1600x1063,1700800
00000483_(2).jpg,14.3606,16,10,1600x1067,1707200
00000483_(3).jpg,4.7833,16,10,950x631,599450
00000483_(4).jpg,12.2108,16,10,1600x1067,1707200
00000483_(5).jpg,2.3233,16,10,425x640,272000
00000484.jpg,7.1643,16,10,1024x1024,1048576
00000484_(2).jpg,5.7584,16,10,1024x768,786432
00000484_(3).jpg,14.9821,16,10,1600x1068,1708800
00000484_(4).jpg,5.4159,16,10,1024x732,749568
00000484_(5).jpg,5.7733,16,10,1024x768,786432
00000485.jpg,7.6667,16,10,1024x682,698368
00000485_(2).jpg,10.1525,16,10,1024x718,735232
00000485_(3).jpg,5.4037,16,10,532x800,425600
00000485_(4).jpg,8.0526,16,10,1000x669,669000
00000485_(5).jpg,7.6939,16,10,1024x768,786432
00000486.jpg,14.5156,16,10,1600x1067,1707200
00000486_(2).jpg,13.0751,16,10,1600x1063,1700800
00000486_(3).jpg,16.9696,16,10,1600x1064,1702400
00000486_(4).jpg,2.5813,16,10,600x401,240600
00000486_(5).jpg,2.4397,16,10,640x429,274560
00000487.jpg,17.6104,16,10,1600x1068,1708800
00000487_(2).jpg,7.9010,16,10,900x900,810000
00000487_(3).jpg,4.1128,16,10,800x533,426400
00000487_(4).jpg,3.8631,16,10,1024x576,589824
00000487_(5).jpg,4.5973,16,10,1024x683,699392
00000488.jpg,12.0196,16,10,1599x1052,1682148
00000488_(2).jpg,4.4898,16,10,800x800,640000
00000488_(3).jpg,11.4063,16,10,1600x1066,1705600
00000488_(4).jpg,11.5358,16,10,1600x1063,1700800
00000488_(5).jpg,1.9926,16,10,427x640,273280
00000489.jpg,9.7892,16,10,1600x915,1464000
00000489_(2).jpg,4.3363,16,10,1000x638,638000
00000489_(3).jpg,4.7435,16,10,1024x683,699392
00000489_(4).jpg,5.7961,16,10,1024x768,786432
00000489_(5).jpg,9.7570,16,10,1600x900,1440000
00000490.jpg,10.3403,16,10,1600x933,1492800
00000490_(2).jpg,5.3225,16,10,1024x768,786432
00000490_(3).jpg,5.6517,16,10,1024x795,814080
00000490_(4).jpg,4.9586,16,10,1024x683,699392
00000490_(5).jpg,4.6566,16,10,1024x683,699392
00000491.jpg,5.4243,16,10,1024x768,786432
00000491_(2).jpg,2.8813,16,10,534x800,427200
00000491_(3).jpg,4.7325,16,10,1023x681,696663
00000491_(4).jpg,11.2762,16,10,1600x1016,1625600
00000491_(5).jpg,5.1283,16,10,1024x768,786432
00000492.jpg,11.5315,16,10,1600x1071,1713600
00000492_(2).jpg,12.1512,16,10,1600x1067,1707200
00000492_(3).jpg,4.9741,16,10,1024x683,699392
00000492_(4).jpg,2.0338,16,10,425x640,272000
00000492_(5).jpg,5.3863,16,10,1024x768,786432
00000493.jpg,4.1242,16,10,1023x599,612777
00000493_(2).jpg,13.6834,16,10,1600x1063,1700800
00000493_(3).jpg,21.4476,16,10,1023x584,597432
00000493_(4).jpg,6.0425,16,10,1024x768,786432
00000493_(5).jpg,8.0376,16,10,1024x768,786432
00000494.jpg,3.0913,16,10,792x528,418176
00000494_(2).jpg,12.2115,16,10,1600x1068,1708800
00000494_(3).jpg,3.7601,16,10,900x569,512100
00000494_(4).jpg,5.9418,16,10,768x1024,786432
00000494_(5).jpg,5.7505,16,10,1024x769,787456
00000495.jpg,6.0500,16,10,1024x768,786432
00000495_(2).jpg,16.5553,16,10,1600x1065,1704000
00000495_(3).jpg,6.4893,16,10,1024x683,699392
00000495_(4).jpg,14.1606,16,10,1600x1067,1707200
00000495_(5).jpg,6.1254,16,10,1024x692,708608
00000496.jpg,13.1513,16,10,1600x1063,1700800
00000496_(2).jpg,5.6303,16,10,1024x684,700416
00000496_(3).jpg,13.1487,16,10,1600x1066,1705600
00000496_(4).jpg,16.9017,16,10,1600x1067,1707200
00000496_(5).jpg,8.8207,16,10,1024x768,786432
00000497.jpg,3.7982,16,10,800x571,456800
00000497_(2).jpg,3.0294,16,10,529x800,423200
00000497_(3).jpg,13.8348,16,10,1599x922,1474278
00000497_(4).jpg,10.3855,16,10,1024x1022,1046528
00000497_(5).jpg,5.3595,16,10,1024x680,696320
00000498.jpg,13.5802,16,10,1600x1075,1720000
00000498_(2).jpg,6.2682,16,10,1024x683,699392
00000498_(3).jpg,6.0757,16,10,1023x681,696663
00000498_(4).jpg,6.7624,16,10,1024x857,877568
00000498_(5).jpg,2.7359,16,10,480x640,307200
00000499.jpg,14.1408,16,10,1600x1064,1702400
00000499_(2).jpg,13.5994,16,10,1600x1066,1705600
00000499_(3).jpg,8.9031,16,10,1024x683,699392
00000499_(4).jpg,5.8000,16,10,1024x768,786432
00000499_(5).jpg,5.2146,16,10,1024x682,698368
00000500.jpg,10.1421,16,10,1600x902,1443200
00000500_(2).jpg,5.9680,16,10,1023x703,719169
00000500_(3).jpg,5.4800,16,10,685x1024,701440
00000500_(4).jpg,11.1678,16,10,1600x900,1440000
00000500_(5).jpg,5.0769,16,10,1024x584,598016
00000501.jpg,7.4642,16,10,1599x605,967395
00000501_(2).jpg,13.0707,16,10,1600x1063,1700800
00000501_(3).jpg,11.0207,16,10,1600x900,1440000
00000501_(4).jpg,5.9191,16,10,1000x669,669000
00000501_(5).jpg,5.1452,16,10,1024x681,697344
00000502.jpg,6.8282,16,10,1024x750,768000
00000502_(2).jpg,8.1245,16,10,1024x767,785408
00000502_(3).jpg,13.4970,16,10,1600x1066,1705600
00000502_(4).jpg,11.9436,16,10,1600x1068,1708800
00000502_(5).jpg,1.8166,16,10,639x426,272214
00000503.jpg,11.7907,16,10,1600x901,1441600
00000503_(2).jpg,4.7516,16,10,1024x576,589824
00000503_(3).jpg,4.9917,16,10,1024x682,698368
00000503_(4).jpg,5.0611,16,10,1024x576,589824
00000503_(5).jpg,12.3855,16,10,1600x900,1440000
00000504.jpg,3.0885,16,10,720x540,388800
00000000.jpg,11.1091,16,10,1024x1024,1048576
00000000_(2).jpg,7.2698,16,10,800x800,640000
00000000_(3).jpg,9.6263,16,10,1024x772,790528
00000000.jpg,12.2446,16,10,1024x1024,1048576
00000000_(2).jpg,5.3209,16,10,800x800,640000
00000000_(3).jpg,5.1672,16,10,1024x772,790528
00000000.jpg,7.1407,16,10,1024x1024,1048576
00000000_(2).jpg,4.1225,16,10,800x800,640000
00000000_(3).jpg,8.7031,16,10,1024x772,790528
00000000.jpg,12.2274,16,10,1024x1024,1048576
00000000_(2).jpg,7.2303,16,10,800x800,640000
00000000_(3).jpg,9.4286,16,10,1024x772,790528
00000000.jpg,12.0318,16,10,1024x1024,1048576
00000000_(2).jpg,6.1205,16,10,800x800,640000
00000000_(3).jpg,5.1854,16,10,1024x772,790528
00000000.jpg,6.9826,16,10,1024x1024,1048576
